timestamp_local,aqi,co,datetime,no2,o3,pm10,pm25,so2,timestamp_utc,ts
9/9/2022 17:00,85,208.7,2022-09-09:10,45,48.7,35,28,148,2022-09-09T10:00:00,1662717600
9/9/2022 16:00,74,200.8,2022-09-09:09,43,63,28.8,23,160,2022-09-09T09:00:00,1662714000
9/9/2022 15:00,85,182.7,2022-09-09:08,37.7,56.7,35,28,143,2022-09-09T08:00:00,1662710400
9/9/2022 14:00,91,164.6,2022-09-09:07,32.3,50.3,38.8,31,126,2022-09-09T07:00:00,1662706800
9/9/2022 13:00,82,146.5,2022-09-09:06,27,44,33.8,27,109,2022-09-09T06:00:00,1662703200
9/9/2022 12:00,107,123.7,2022-09-09:05,21.7,39.3,47.5,38,82.3,2022-09-09T05:00:00,1662699600
9/9/2022 11:00,82,101,2022-09-09:04,16.3,34.7,33.8,27,55.7,2022-09-09T04:00:00,1662696000
9/9/2022 10:00,56,78.2,2022-09-09:03,11,30,22,15,29,2022-09-09T03:00:00,1662692400
9/9/2022 9:00,57,82.5,2022-09-09:02,12,27.7,22.7,15.33,26.7,2022-09-09T02:00:00,1662688800
9/9/2022 8:00,58,86.8,2022-09-09:01,13,25.3,23.3,15.67,24.3,2022-09-09T01:00:00,1662685200
9/9/2022 7:00,59,91,2022-09-09:00,14,23,24,16,22,2022-09-09T00:00:00,1662681600
9/9/2022 6:00,59,84,2022-09-08:23,13.3,23.3,24,16.33,22,2022-09-08T23:00:00,1662678000
9/9/2022 5:00,60,77,2022-09-08:22,12.7,23.7,24,16.67,22,2022-09-08T22:00:00,1662674400
9/9/2022 4:00,61,70,2022-09-08:21,12,24,24,17,22,2022-09-08T21:00:00,1662670800
9/9/2022 3:00,62,72.6,2022-09-08:20,12.7,24,23.9,17.67,25,2022-09-08T20:00:00,1662667200
9/9/2022 2:00,87,75.1,2022-09-08:19,13.3,24,36.3,29,28,2022-09-08T19:00:00,1662663600
9/9/2022 1:00,65,77.6,2022-09-08:18,14,24,23.8,19,31,2022-09-08T18:00:00,1662660000
9/9/2022 0:00,65,83.8,2022-09-08:17,16,24,23.8,19,34.3,2022-09-08T17:00:00,1662656400
9/8/2022 23:00,54,90.1,2022-09-08:16,18,24,17.5,14,37.7,2022-09-08T16:00:00,1662652800
9/8/2022 22:00,72,96.3,2022-09-08:15,20,24,27.5,22,41,2022-09-08T15:00:00,1662649200
9/8/2022 21:00,61,111.9,2022-09-08:14,26,20.3,21.3,17,55.7,2022-09-08T14:00:00,1662645600
9/8/2022 20:00,67,127.4,2022-09-08:13,32,16.7,25,20,70.3,2022-09-08T13:00:00,1662642000
9/8/2022 19:00,61,143,2022-09-08:12,38,13,21.3,17,85,2022-09-08T12:00:00,1662638400
9/8/2022 18:00,67,158.5,2022-09-08:11,39.3,13.7,25,20,106,2022-09-08T11:00:00,1662634800
9/8/2022 17:00,61,174.1,2022-09-08:10,40.7,14.3,21.3,17,127,2022-09-08T10:00:00,1662631200
9/8/2022 16:00,46,189.7,2022-09-08:09,42,15,13.8,11,148,2022-09-08T09:00:00,1662627600
9/8/2022 15:00,56,161.9,2022-09-08:08,34.7,24,18.8,15,126.3,2022-09-08T08:00:00,1662624000
9/8/2022 14:00,33,134,2022-09-08:07,27.3,33,10,8,104.7,2022-09-08T07:00:00,1662620400
9/8/2022 13:00,102,106.2,2022-09-08:06,20,42,45,36,83,2022-09-08T06:00:00,1662616800
9/8/2022 12:00,78,99.2,2022-09-08:05,15.3,46,31.3,25,64.3,2022-09-08T05:00:00,1662613200
9/8/2022 11:00,89,92.2,2022-09-08:04,10.7,50,37.5,30,45.7,2022-09-08T04:00:00,1662609600
9/8/2022 10:00,139,85.2,2022-09-08:03,6,54,62.5,50,27,2022-09-08T03:00:00,1662606000
9/8/2022 9:00,151,93.8,2022-09-08:02,6,54.3,70,56,25.3,2022-09-08T02:00:00,1662602400
9/8/2022 8:00,110,102.3,2022-09-08:01,6,54.7,48.8,39,23.7,2022-09-08T01:00:00,1662598800
9/8/2022 7:00,104,110.9,2022-09-08:00,6,55,46.3,37,22,2022-09-08T00:00:00,1662595200
9/8/2022 6:00,95,137.9,2022-09-07:23,9,56.7,41.3,33,27.3,2022-09-07T23:00:00,1662591600
9/8/2022 5:00,102,165,2022-09-07:22,12,58.3,45,36,32.7,2022-09-07T22:00:00,1662588000
9/8/2022 4:00,95,192,2022-09-07:21,15,60,41.3,33,38,2022-09-07T21:00:00,1662584400
9/8/2022 3:00,155,195.7,2022-09-07:20,15,63.7,73.8,59,37.7,2022-09-07T20:00:00,1662580800
9/8/2022 2:00,67,199.4,2022-09-07:19,15,67.3,25,20,37.3,2022-09-07T19:00:00,1662577200
9/8/2022 1:00,59,203.1,2022-09-07:18,15,71,20,16,37,2022-09-07T18:00:00,1662573600
9/8/2022 0:00,46,206,2022-09-07:17,16.7,74,13.8,11,43.3,2022-09-07T17:00:00,1662570000
9/7/2022 23:00,126,208.9,2022-09-07:16,18.3,77,56.3,45,49.7,2022-09-07T16:00:00,1662566400
9/7/2022 22:00,150,211.8,2022-09-07:15,20,80,67.5,54,56,2022-09-07T15:00:00,1662562800
9/7/2022 21:00,155,211.5,2022-09-07:14,20.3,91.3,73.8,59,59,2022-09-07T14:00:00,1662559200
9/7/2022 20:00,172,211.1,2022-09-07:13,20.7,102.7,90,72,62,2022-09-07T13:00:00,1662555600
9/7/2022 19:00,134,210.7,2022-09-07:12,21,114,60,48,65,2022-09-07T12:00:00,1662552000
9/7/2022 18:00,139,214.2,2022-09-07:11,22,130.7,62.5,50,90.3,2022-09-07T11:00:00,1662548400
9/7/2022 17:00,153,217.7,2022-09-07:10,23,147.3,68.8,55,115.7,2022-09-07T10:00:00,1662544800
9/7/2022 16:00,145,221.2,2022-09-07:09,24,164,65,52,141,2022-09-07T09:00:00,1662541200
9/7/2022 15:00,148,217.1,2022-09-07:08,20.3,172.3,66.3,53,135,2022-09-07T08:00:00,1662537600
9/7/2022 14:00,137,213,2022-09-07:07,16.7,180.7,61.3,49,129,2022-09-07T07:00:00,1662534000
9/7/2022 13:00,151,208.9,2022-09-07:06,13,189,70,56,123,2022-09-07T06:00:00,1662530400
9/7/2022 12:00,139,216.9,2022-09-07:05,10.7,180,62.5,50,114.7,2022-09-07T05:00:00,1662526800
9/7/2022 11:00,168,224.9,2022-09-07:04,8.3,171,86.3,69,106.3,2022-09-07T04:00:00,1662523200
9/7/2022 10:00,159,232.9,2022-09-07:03,6,162,77.5,62,98,2022-09-07T03:00:00,1662519600
9/7/2022 9:00,175,242.2,2022-09-07:02,11.3,119,92.5,74,93.7,2022-09-07T02:00:00,1662516000
9/7/2022 8:00,181,251.5,2022-09-07:01,16.7,76,98.8,79,89.3,2022-09-07T01:00:00,1662512400
9/7/2022 7:00,187,260.9,2022-09-07:00,22,33,103.8,83,85,2022-09-07T00:00:00,1662508800
9/7/2022 6:00,152,256.2,2022-09-06:23,26,24.3,71.3,57,94,2022-09-06T23:00:00,1662505200
9/7/2022 5:00,168,251.5,2022-09-06:22,30,15.7,86.3,69,103,2022-09-06T22:00:00,1662501600
9/7/2022 4:00,184,246.9,2022-09-06:21,34,7,101.3,81,112,2022-09-06T21:00:00,1662498000
9/7/2022 3:00,160,238.7,2022-09-06:20,34.3,10,78.8,63,121.3,2022-09-06T20:00:00,1662494400
9/7/2022 2:00,148,230.5,2022-09-06:19,34.7,13,66.3,53,130.7,2022-09-06T19:00:00,1662490800
9/7/2022 1:00,152,222.4,2022-09-06:18,35,16,71.3,57,140,2022-09-06T18:00:00,1662487200
9/7/2022 0:00,156,203.9,2022-09-06:17,31.3,21.3,75,60,125.7,2022-09-06T17:00:00,1662483600
9/6/2022 23:00,123,185.4,2022-09-06:16,27.7,26.7,55,44,111.3,2022-09-06T16:00:00,1662480000
9/6/2022 22:00,126,166.9,2022-09-06:15,24,32,56.3,45,97,2022-09-06T15:00:00,1662476400
9/6/2022 21:00,148,170.4,2022-09-06:14,25.3,35.7,66.3,53,98,2022-09-06T14:00:00,1662472800
9/6/2022 20:00,145,173.9,2022-09-06:13,26.7,39.3,65,52,99,2022-09-06T13:00:00,1662469200
9/6/2022 19:00,95,177.4,2022-09-06:12,28,43,41.3,33,100,2022-09-06T12:00:00,1662465600
9/6/2022 18:00,80,174.7,2022-09-06:11,28.3,51.3,32.5,26,103.3,2022-09-06T11:00:00,1662462000
9/6/2022 17:00,82,172,2022-09-06:10,28.7,59.7,33.8,27,106.7,2022-09-06T10:00:00,1662458400
9/6/2022 16:00,67,169.2,2022-09-06:09,29,68,25,20,110,2022-09-06T09:00:00,1662454800
9/6/2022 15:00,72,155.8,2022-09-06:08,24.3,78,27.5,22,97.7,2022-09-06T08:00:00,1662451200
9/6/2022 14:00,85,142.4,2022-09-06:07,19.7,88,35,28,85.3,2022-09-06T07:00:00,1662447600
9/6/2022 13:00,87,129,2022-09-06:06,15,98,36.3,29,73,2022-09-06T06:00:00,1662444000
9/6/2022 12:00,110,131.7,2022-09-06:05,13,95,48.8,39,60.7,2022-09-06T05:00:00,1662440400
9/6/2022 11:00,100,134.4,2022-09-06:04,11,92,43.8,35,48.3,2022-09-06T04:00:00,1662436800
9/6/2022 10:00,118,137.1,2022-09-06:03,9,89,52.5,42,36,2022-09-06T03:00:00,1662433200
9/6/2022 9:00,115,161.7,2022-09-06:02,12,74.7,51.3,41,39.7,2022-09-06T02:00:00,1662429600
9/6/2022 8:00,110,186.2,2022-09-06:01,15,60.3,48.8,39,43.3,2022-09-06T01:00:00,1662426000
9/6/2022 7:00,112,210.7,2022-09-06:00,18,46,50,40,47,2022-09-06T00:00:00,1662422400
9/6/2022 6:00,118,248.6,2022-09-05:23,27.7,39.3,52.5,42,51.3,2022-09-05T23:00:00,1662418800
9/6/2022 5:00,152,286.5,2022-09-05:22,37.3,32.7,71.3,57,55.7,2022-09-05T22:00:00,1662415200
9/6/2022 4:00,142,324.5,2022-09-05:21,47,26,63.8,51,60,2022-09-05T21:00:00,1662411600
9/6/2022 3:00,126,364,2022-09-05:20,59.3,21,56.3,45,69,2022-09-05T20:00:00,1662408000
9/6/2022 2:00,142,403.5,2022-09-05:19,71.7,16,63.8,51,78,2022-09-05T19:00:00,1662404400
9/6/2022 1:00,118,443,2022-09-05:18,84,11,52.5,42,87,2022-09-05T18:00:00,1662400800
9/6/2022 0:00,112,462.4,2022-09-05:17,92.7,9.7,50,40,98.3,2022-09-05T17:00:00,1662397200
9/5/2022 23:00,137,481.9,2022-09-05:16,101.3,8.3,61.3,49,109.7,2022-09-05T16:00:00,1662393600
9/5/2022 22:00,145,501.3,2022-09-05:15,110,7,65,52,121,2022-09-05T15:00:00,1662390000
9/5/2022 21:00,104,434.4,2022-09-05:14,97.7,23.7,46.3,37,116,2022-09-05T14:00:00,1662386400
9/5/2022 20:00,110,367.5,2022-09-05:13,85.3,40.3,48.8,39,111,2022-09-05T13:00:00,1662382800
9/5/2022 19:00,95,300.6,2022-09-05:12,73,57,41.3,33,106,2022-09-05T12:00:00,1662379200
9/5/2022 18:00,78,251.5,2022-09-05:11,53,91,31.3,25,91.7,2022-09-05T11:00:00,1662375600
9/5/2022 17:00,65,202.5,2022-09-05:10,33,125,23.8,19,77.3,2022-09-05T10:00:00,1662372000
9/5/2022 16:00,99,153.5,2022-09-05:09,13,159,25,20,63,2022-09-05T09:00:00,1662368400
9/5/2022 15:00,100,155.8,2022-09-05:08,12.7,160.3,25,20,63.3,2022-09-05T08:00:00,1662364800
9/5/2022 14:00,100,158.2,2022-09-05:07,12.3,161.7,26.3,21,63.7,2022-09-05T07:00:00,1662361200
9/5/2022 13:00,101,160.5,2022-09-05:06,12,163,32.5,26,64,2022-09-05T06:00:00,1662357600
9/5/2022 12:00,95,159.5,2022-09-05:05,12.3,140.7,41.3,33,55.7,2022-09-05T05:00:00,1662354000
9/5/2022 11:00,78,158.5,2022-09-05:04,12.7,118.3,31.3,25,47.3,2022-09-05T04:00:00,1662350400
9/5/2022 10:00,93,157.6,2022-09-05:03,13,96,40,32,39,2022-09-05T03:00:00,1662346800
9/5/2022 9:00,76,151.2,2022-09-05:02,13,82,30,24,35.3,2022-09-05T02:00:00,1662343200
9/5/2022 8:00,76,144.7,2022-09-05:01,13,68,30,24,31.7,2022-09-05T01:00:00,1662339600
9/5/2022 7:00,69,138.3,2022-09-05:00,13,54,26.3,21,28,2022-09-05T00:00:00,1662336000
9/5/2022 6:00,56,144,2022-09-04:23,12.7,50.3,18.8,15,28,2022-09-04T23:00:00,1662332400
9/5/2022 5:00,61,149.6,2022-09-04:22,12.3,46.7,21.3,17,28,2022-09-04T22:00:00,1662328800
9/5/2022 4:00,72,155.2,2022-09-04:21,12,43,27.5,22,28,2022-09-04T21:00:00,1662325200
9/5/2022 3:00,74,172.6,2022-09-04:20,17.3,39,28.8,23,31.3,2022-09-04T20:00:00,1662321600
9/5/2022 2:00,78,189.9,2022-09-04:19,22.7,35,31.3,25,34.7,2022-09-04T19:00:00,1662318000
9/5/2022 1:00,82,207.2,2022-09-04:18,28,31,33.8,27,38,2022-09-04T18:00:00,1662314400
9/5/2022 0:00,76,225.7,2022-09-04:17,33,30,30,24,44,2022-09-04T17:00:00,1662310800
9/4/2022 23:00,76,244.1,2022-09-04:16,38,29,30,24,50,2022-09-04T16:00:00,1662307200
9/4/2022 22:00,91,262.6,2022-09-04:15,43,28,38.8,31,56,2022-09-04T15:00:00,1662303600
9/4/2022 21:00,78,238.9,2022-09-04:14,41.7,36.3,31.3,25,59.7,2022-09-04T14:00:00,1662300000
9/4/2022 20:00,82,215.2,2022-09-04:13,40.3,44.7,33.8,27,63.3,2022-09-04T13:00:00,1662296400
9/4/2022 19:00,80,191.4,2022-09-04:12,39,53,32.5,26,67,2022-09-04T12:00:00,1662292800
9/4/2022 18:00,78,171,2022-09-04:11,30,77.3,31.3,25,65,2022-09-04T11:00:00,1662289200
9/4/2022 17:00,69,150.6,2022-09-04:10,21,101.7,26.3,21,63,2022-09-04T10:00:00,1662285600
9/4/2022 16:00,87,130.1,2022-09-04:09,12,126,36.3,29,61,2022-09-04T09:00:00,1662282000
9/4/2022 15:00,82,129.9,2022-09-04:08,11.3,127.7,33.8,27,62,2022-09-04T08:00:00,1662278400
9/4/2022 14:00,85,129.8,2022-09-04:07,10.7,129.3,35,28,63,2022-09-04T07:00:00,1662274800
9/4/2022 13:00,82,129.6,2022-09-04:06,10,131,33.8,27,64,2022-09-04T06:00:00,1662271200
9/4/2022 12:00,82,128,2022-09-04:05,9,124.3,33.8,27,57,2022-09-04T05:00:00,1662267600
9/4/2022 11:00,102,126.4,2022-09-04:04,8,117.7,45,36,50,2022-09-04T04:00:00,1662264000
9/4/2022 10:00,91,124.9,2022-09-04:03,7,111,44,31,43,2022-09-04T03:00:00,1662260400
9/4/2022 9:00,110,148,2022-09-04:02,10.7,97,56,39,46,2022-09-04T02:00:00,1662256800
9/4/2022 8:00,131,171.2,2022-09-04:01,14.3,83,68,47,49,2022-09-04T01:00:00,1662253200
9/4/2022 7:00,153,194.3,2022-09-04:00,18,69,80,55,52,2022-09-04T00:00:00,1662249600
9/4/2022 6:00,121,170.2,2022-09-03:23,14.7,76.3,53.8,43,42.3,2022-09-03T23:00:00,1662246000
9/4/2022 5:00,121,146.1,2022-09-03:22,11.3,83.7,53.8,43,32.7,2022-09-03T22:00:00,1662242400
9/4/2022 4:00,118,122,2022-09-03:21,8,91,52.5,42,23,2022-09-03T21:00:00,1662238800
9/4/2022 3:00,118,143,2022-09-03:20,11,90,52.5,42,31.7,2022-09-03T20:00:00,1662235200
9/4/2022 2:00,123,164,2022-09-03:19,14,89,55,44,40.3,2022-09-03T19:00:00,1662231600
9/4/2022 1:00,123,185,2022-09-03:18,17,88,55,44,49,2022-09-03T18:00:00,1662228000
9/4/2022 0:00,110,208.2,2022-09-03:17,22.3,89.7,48.8,39,72.7,2022-09-03T17:00:00,1662224400
9/3/2022 23:00,123,231.3,2022-09-03:16,27.7,91.3,55,44,96.3,2022-09-03T16:00:00,1662220800
9/3/2022 22:00,137,254.4,2022-09-03:15,33,93,61.3,49,120,2022-09-03T15:00:00,1662217200
9/3/2022 21:00,123,266.3,2022-09-03:14,37.3,107.3,55,44,136,2022-09-03T14:00:00,1662213600
9/3/2022 20:00,145,278.2,2022-09-03:13,41.7,121.7,65,52,152,2022-09-03T13:00:00,1662210000
9/3/2022 19:00,159,290,2022-09-03:12,46,136,77.5,62,168,2022-09-03T12:00:00,1662206400
9/3/2022 18:00,134,258.7,2022-09-03:11,36.3,164.3,60,48,150.7,2022-09-03T11:00:00,1662202800
9/3/2022 17:00,121,227.4,2022-09-03:10,26.7,192.7,53.8,43,133.3,2022-09-03T10:00:00,1662199200
9/3/2022 16:00,131,196.1,2022-09-03:09,17,221,58.8,47,116,2022-09-03T09:00:00,1662195600
9/3/2022 15:00,139,193.4,2022-09-03:08,15,222,62.5,50,107,2022-09-03T08:00:00,1662192000
9/3/2022 14:00,137,190.6,2022-09-03:07,13,223,61.3,49,98,2022-09-03T07:00:00,1662188400
9/3/2022 13:00,148,187.9,2022-09-03:06,11,224,66.3,53,89,2022-09-03T06:00:00,1662184800
9/3/2022 12:00,123,179.4,2022-09-03:05,9.7,202.3,55,44,79.7,2022-09-03T05:00:00,1662181200
9/3/2022 11:00,137,170.8,2022-09-03:04,8.3,180.7,61.3,49,70.3,2022-09-03T04:00:00,1662177600
9/3/2022 10:00,126,162.2,2022-09-03:03,7,159,56.3,45,61,2022-09-03T03:00:00,1662174000
9/3/2022 9:00,112,169.8,2022-09-03:02,9.3,129.7,50,40,58.7,2022-09-03T02:00:00,1662170400
9/3/2022 8:00,102,177.4,2022-09-03:01,11.7,100.3,45,36,56.3,2022-09-03T01:00:00,1662166800
9/3/2022 7:00,121,185,2022-09-03:00,14,71,53.8,43,54,2022-09-03T00:00:00,1662163200
9/3/2022 6:00,129,185.6,2022-09-02:23,15,65.7,57.5,46,48.7,2022-09-02T23:00:00,1662159600
9/3/2022 5:00,115,186.2,2022-09-02:22,16,60.3,51.3,41,43.3,2022-09-02T22:00:00,1662156000
9/3/2022 4:00,123,186.8,2022-09-02:21,17,55,55,44,38,2022-09-02T21:00:00,1662152400
9/3/2022 3:00,107,180.9,2022-09-02:20,17,62.7,47.5,38,39.7,2022-09-02T20:00:00,1662148800
9/3/2022 2:00,121,175.1,2022-09-02:19,17,70.3,53.8,43,41.3,2022-09-02T19:00:00,1662145200
9/3/2022 1:00,112,169.2,2022-09-02:18,17,78,50,40,43,2022-09-02T18:00:00,1662141600
9/3/2022 0:00,110,172.7,2022-09-02:17,19.7,78.7,48.8,39,44.7,2022-09-02T17:00:00,1662138000
9/2/2022 23:00,121,176.2,2022-09-02:16,22.3,79.3,53.8,43,46.3,2022-09-02T16:00:00,1662134400
9/2/2022 22:00,145,179.7,2022-09-02:15,25,80,65,52,48,2022-09-02T15:00:00,1662130800
9/2/2022 21:00,139,177.6,2022-09-02:14,27,82,62.5,50,57,2022-09-02T14:00:00,1662127200
9/2/2022 20:00,118,175.5,2022-09-02:13,29,84,52.5,42,66,2022-09-02T13:00:00,1662123600
9/2/2022 19:00,134,173.3,2022-09-02:12,31,86,60,48,75,2022-09-02T12:00:00,1662120000
9/2/2022 18:00,91,163.8,2022-09-02:11,24.7,114.7,38.8,31,73.3,2022-09-02T11:00:00,1662116400
9/2/2022 17:00,93,154.3,2022-09-02:10,18.3,143.3,40,32,71.7,2022-09-02T10:00:00,1662112800
9/2/2022 16:00,104,144.7,2022-09-02:09,12,172,37.5,30,70,2022-09-02T09:00:00,1662109200
9/2/2022 15:00,103,142.4,2022-09-02:08,11,170.7,35,28,67.3,2022-09-02T08:00:00,1662105600
9/2/2022 14:00,103,140.1,2022-09-02:07,10,169.3,40,32,64.7,2022-09-02T07:00:00,1662102000
9/2/2022 13:00,102,137.7,2022-09-02:06,9,168,37.5,30,62,2022-09-02T06:00:00,1662098400
9/2/2022 12:00,91,129.4,2022-09-02:05,8,150,38.8,31,51.3,2022-09-02T05:00:00,1662094800
9/2/2022 11:00,82,121,2022-09-02:04,7,132,33.8,27,40.7,2022-09-02T04:00:00,1662091200
9/2/2022 10:00,104,112.6,2022-09-02:03,6,114,46.3,37,30,2022-09-02T03:00:00,1662087600
9/2/2022 9:00,102,113.4,2022-09-02:02,7.3,94.3,45,36,26.7,2022-09-02T02:00:00,1662084000
9/2/2022 8:00,121,114.2,2022-09-02:01,8.7,74.7,53.8,43,23.3,2022-09-02T01:00:00,1662080400
9/2/2022 7:00,102,115,2022-09-02:00,10,55,45,36,20,2022-09-02T00:00:00,1662076800
9/2/2022 6:00,100,115.2,2022-09-01:23,10,53,43.8,35,20.3,2022-09-01T23:00:00,1662073200
9/2/2022 5:00,98,115.4,2022-09-01:22,10,51,42.5,34,20.7,2022-09-01T22:00:00,1662069600
9/2/2022 4:00,129,115.6,2022-09-01:21,10,49,57.5,46,21,2022-09-01T21:00:00,1662066000
9/2/2022 3:00,129,115,2022-09-01:20,10,52.3,57.5,46,21,2022-09-01T20:00:00,1662062400
9/2/2022 2:00,107,114.4,2022-09-01:19,10,55.7,47.5,38,21,2022-09-01T19:00:00,1662058800
9/2/2022 1:00,107,113.8,2022-09-01:18,10,59,47.5,38,21,2022-09-01T18:00:00,1662055200
9/2/2022 0:00,78,112.6,2022-09-01:17,10.3,61.3,31.3,25,21.3,2022-09-01T17:00:00,1662051600
9/1/2022 23:00,72,111.5,2022-09-01:16,10.7,63.7,27.5,22,21.7,2022-09-01T16:00:00,1662048000
9/1/2022 22:00,80,110.3,2022-09-01:15,11,66,32.5,26,22,2022-09-01T15:00:00,1662044400
9/1/2022 21:00,89,119.2,2022-09-01:14,13,66.7,37.5,30,29.7,2022-09-01T14:00:00,1662040800
9/1/2022 20:00,137,128.2,2022-09-01:13,15,67.3,61.3,49,37.3,2022-09-01T13:00:00,1662037200
9/1/2022 19:00,118,137.1,2022-09-01:12,17,68,52.5,42,45,2022-09-01T12:00:00,1662033600
9/1/2022 18:00,69,144.5,2022-09-01:11,18,83.3,26.3,21,60,2022-09-01T11:00:00,1662030000
9/1/2022 17:00,76,151.9,2022-09-01:10,19,98.7,30,24,75,2022-09-01T10:00:00,1662026400
9/1/2022 16:00,80,159.3,2022-09-01:09,20,114,32.5,26,90,2022-09-01T09:00:00,1662022800
9/1/2022 15:00,76,158.2,2022-09-01:08,20.7,106.7,30,24,89,2022-09-01T08:00:00,1662019200
9/1/2022 14:00,72,157,2022-09-01:07,21.3,99.3,27.5,22,88,2022-09-01T07:00:00,1662015600
9/1/2022 13:00,80,155.8,2022-09-01:06,22,92,32.5,26,87,2022-09-01T06:00:00,1662012000
9/1/2022 12:00,89,136.4,2022-09-01:05,18.7,82,37.5,30,68.7,2022-09-01T05:00:00,1662008400
9/1/2022 11:00,80,116.9,2022-09-01:04,15.3,72,32.5,26,50.3,2022-09-01T04:00:00,1662004800
9/1/2022 10:00,65,97.5,2022-09-01:03,12,62,23.8,19,32,2022-09-01T03:00:00,1662001200
9/1/2022 9:00,67,94,2022-09-01:02,11,58.7,25,20,28,2022-09-01T02:00:00,1661997600
9/1/2022 8:00,61,90.5,2022-09-01:01,10,55.3,21.3,17,24,2022-09-01T01:00:00,1661994000
9/1/2022 7:00,180,87,2022-09-01:00,9,52,97.5,78,20,2022-09-01T00:00:00,1661990400
9/1/2022 6:00,188,96.7,2022-08-31:23,9.7,52.3,105,84,22.3,2022-08-31T23:00:00,1661986800
9/1/2022 5:00,137,106.4,2022-08-31:22,10.3,52.7,61.3,49,24.7,2022-08-31T22:00:00,1661983200
9/1/2022 4:00,139,116.1,2022-08-31:21,11,53,62.5,50,27,2022-08-31T21:00:00,1661979600
9/1/2022 3:00,95,131.5,2022-08-31:20,14,52.7,41.3,33,32.3,2022-08-31T20:00:00,1661976000
9/1/2022 2:00,87,146.9,2022-08-31:19,17,52.3,36.3,29,37.7,2022-08-31T19:00:00,1661972400
9/1/2022 1:00,91,162.2,2022-08-31:18,20,52,38.8,31,43,2022-08-31T18:00:00,1661968800
9/1/2022 0:00,74,177.8,2022-08-31:17,24.7,50.3,28.8,23,65,2022-08-31T17:00:00,1661965200
8/31/2022 0:00,61,109.9,2022-08-30:17,24.7,10.3,21.3,17,78,2022-08-30T17:00:00,1661878800
8/30/2022 23:00,78,119.4,2022-08-30:16,26.3,14.7,31.3,25,89,2022-08-30T16:00:00,1661875200
8/30/2022 22:00,87,129,2022-08-30:15,28,19,36.3,29,100,2022-08-30T15:00:00,1661871600
8/30/2022 21:00,104,151.3,2022-08-30:14,31.7,34,46.3,37,117,2022-08-30T14:00:00,1661868000
8/30/2022 20:00,100,173.7,2022-08-30:13,35.3,49,43.8,35,134,2022-08-30T13:00:00,1661864400
8/30/2022 19:00,121,196.1,2022-08-30:12,39,64,53.8,43,151,2022-08-30T12:00:00,1661860800
8/30/2022 18:00,74,183.6,2022-08-30:11,32.7,93.7,28.8,23,140.7,2022-08-30T11:00:00,1661857200
8/30/2022 17:00,76,171.2,2022-08-30:10,26.3,123.3,30,24,130.3,2022-08-30T10:00:00,1661853600
8/30/2022 16:00,91,158.7,2022-08-30:09,20,153,21.3,17,120,2022-08-30T09:00:00,1661850000
8/30/2022 15:00,75,144.7,2022-08-30:08,17.7,139.7,22.5,18,107.3,2022-08-30T08:00:00,1661846400
8/30/2022 14:00,59,130.7,2022-08-30:07,15.3,126.3,20,16,94.7,2022-08-30T07:00:00,1661842800
8/30/2022 13:00,72,116.7,2022-08-30:06,13,113,27.5,22,82,2022-08-30T06:00:00,1661839200
8/30/2022 12:00,76,96.9,2022-08-30:05,10.3,90.3,30,24,64,2022-08-30T05:00:00,1661835600
8/30/2022 11:00,67,77,2022-08-30:04,7.7,67.7,25,20,46,2022-08-30T04:00:00,1661832000
8/30/2022 10:00,61,57.2,2022-08-30:03,5,45,21.3,17,28,2022-08-30T03:00:00,1661828400
8/30/2022 9:00,69,69.3,2022-08-30:02,7,33.7,26.3,21,37.3,2022-08-30T02:00:00,1661824800
8/30/2022 8:00,69,81.3,2022-08-30:01,9,22.3,26.3,21,46.7,2022-08-30T01:00:00,1661821200
8/30/2022 7:00,74,93.4,2022-08-30:00,11,11,28.8,23,56,2022-08-30T00:00:00,1661817600
8/30/2022 6:00,78,118.3,2022-08-29:23,16,7.7,31.3,25,64,2022-08-29T23:00:00,1661814000
8/30/2022 5:00,74,143.2,2022-08-29:22,21,4.3,28.8,23,72,2022-08-29T22:00:00,1661810400
8/30/2022 4:00,85,168.1,2022-08-29:21,26,1,35,28,80,2022-08-29T21:00:00,1661806800
8/30/2022 3:00,78,168.1,2022-08-29:20,28.3,1.7,31.3,25,79.7,2022-08-29T20:00:00,1661803200
8/30/2022 2:00,78,168.1,2022-08-29:19,30.7,2.3,31.3,25,79.3,2022-08-29T19:00:00,1661799600
8/30/2022 1:00,69,168.1,2022-08-29:18,33,3,26.3,21,79,2022-08-29T18:00:00,1661796000
8/30/2022 0:00,67,164.8,2022-08-29:17,35.7,6.3,25,20,79.3,2022-08-29T17:00:00,1661792400
8/29/2022 23:00,59,161.5,2022-08-29:16,38.3,9.7,20,16,79.7,2022-08-29T16:00:00,1661788800
8/29/2022 22:00,69,158.2,2022-08-29:15,41,13,26.3,21,80,2022-08-29T15:00:00,1661785200
8/29/2022 21:00,76,157.8,2022-08-29:14,40.7,25,30,24,84,2022-08-29T14:00:00,1661781600
8/29/2022 20:00,72,157.4,2022-08-29:13,40.3,37,27.5,22,88,2022-08-29T13:00:00,1661778000
8/29/2022 19:00,65,157,2022-08-29:12,40,49,23.8,19,92,2022-08-29T12:00:00,1661774400
8/29/2022 18:00,61,141.8,2022-08-29:11,31.3,71.3,21.3,17,87.7,2022-08-29T11:00:00,1661770800
